id,question,GT_Value,GT_Ref,GT_Explanation,answer_unit,Quote,Table,Figure,Math,is_NA,ensemble-all-majority_Value,ensemble-all-majority_Ref,ensemble-all-majority_ValCorrect,ensemble-all-majority_RefScore,ensemble-all-majority_NACorrect,ensemble-top3-majority_Value,ensemble-top3-majority_Ref,ensemble-top3-majority_ValCorrect,ensemble-top3-majority_RefScore,ensemble-top3-majority_NACorrect,ensemble-top5-majority_Value,ensemble-top5-majority_Ref,ensemble-top5-majority_ValCorrect,ensemble-top5-majority_RefScore,ensemble-top5-majority_NACorrect,qwen1.5-110b-bench_Value,qwen1.5-110b-bench_Ref,qwen1.5-110b-bench_ValCorrect,qwen1.5-110b-bench_RefScore,qwen1.5-110b-bench_NACorrect,qwen14b-bench_Value,qwen14b-bench_Ref,qwen14b-bench_ValCorrect,qwen14b-bench_RefScore,qwen14b-bench_NACorrect,qwen3-30b-a3b-bench_Value,qwen3-30b-a3b-bench_Ref,qwen3-30b-a3b-bench_ValCorrect,qwen3-30b-a3b-bench_RefScore,qwen3-30b-a3b-bench_NACorrect,qwen3-next-80b-a3b-bench_Value,qwen3-next-80b-a3b-bench_Ref,qwen3-next-80b-a3b-bench_ValCorrect,qwen3-next-80b-a3b-bench_RefScore,qwen3-next-80b-a3b-bench_NACorrect,qwen32b-bench_Value,qwen32b-bench_Ref,qwen32b-bench_ValCorrect,qwen32b-bench_RefScore,qwen32b-bench_NACorrect,qwen72b-bench_Value,qwen72b-bench_Ref,qwen72b-bench_ValCorrect,qwen72b-bench_RefScore,qwen72b-bench_NACorrect,qwen7b-bench_Value,qwen7b-bench_Ref,qwen7b-bench_ValCorrect,qwen7b-bench_RefScore,qwen7b-bench_NACorrect
q178,"In the Griggs et al. (2024) evaluation of four GPU types, what was the normalized on-demand hourly price for an H100 GPU?",7.52,['griggs2024'],Table 1 and Quote,USD per hour,1,1,0,0,0,7.516,"[""griggs2024""]",True,1.0,True,7.516,"[""griggs2024""]",True,1.0,True,7.516,"[""griggs2024""]",True,1.0,True,7.516,"[""griggs2024""]",True,1.0,True,7.516,"[""griggs2024""]",True,1.0,True,7.5164,"[""griggs2024""]",True,1.0,True,7.516,"[""griggs2024""]",True,1.0,True,7.516,"[""griggs2024""]",True,1.0,True,7.516,"[""griggs2024""]",True,1.0,True,7.516,"[""griggs2024""]",True,1.0,True
q179,How many liters of water were used for cooling during OpenAI's GPT-4 training run?,is_blank,is_blank,is_blank,liters of water,0,0,0,0,1,is_blank,"[""cottier2024"", ""is_blank"", ""jegham2025"", ""li2025b"", ""patterson2021""]",True,0.2,True,is_blank,"[""cottier2024"", ""is_blank"", ""jegham2025"", ""li2025b"", ""patterson2021""]",True,0.2,True,is_blank,"[""cottier2024"", ""is_blank"", ""jegham2025"", ""li2025b"", ""patterson2021""]",True,0.2,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""li2025b"", ""jegham2025"", ""cottier2024"", ""patterson2021""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""li2025b""]",True,0.0,True
q180,"Recent reports describe the monthly on-demand rental cost of serving Llama-2-70B at BF16 precision using 2 NVIDIA A100 GPUs. Based on this information, estimate how much it costs per hour to run the model (assuming 30 days/month).",3.61,['griggs2024'],"$5200/(30*24)/2
- Divide monthly cost by total hours, then divide by total GPUs used",USD per hour,0,0,0,1,0,7.22,"[""griggs2024""]",False,1.0,True,7.22,"[""griggs2024""]",False,1.0,True,7.22,"[""griggs2024""]",False,1.0,True,57.78,"[""griggs2024""]",False,1.0,True,7.22,"[""griggs2024""]",False,1.0,True,7.22,"[""griggs2024""]",False,1.0,True,7.22,"[""griggs2024""]",False,1.0,True,7.22,"[""griggs2024""]",False,1.0,True,7.22,"[""griggs2024""]",False,1.0,True,5.67,"[""griggs2024""]",False,1.0,True
q181,"To achieve a BLEU score increase from 5 to 40 for a GPT-3-based language translation task, how much larger must the model be?",1000,['wu2021a'],"Figure, Quote",multiplier,1,0,1,0,0,1000,"[""wu2021a""]",True,1.0,True,1000,"[""wu2021a""]",True,1.0,True,1000,"[""wu2021a""]",True,1.0,True,1000,"[""wu2021a""]",True,1.0,True,1000,"[""wu2021a""]",True,1.0,True,1000,"[""wu2021a""]",True,1.0,True,1000,"[""wu2021a""]",True,1.0,True,1000,"[""wu2021a""]",True,1.0,True,1000,"[""wu2021a""]",True,1.0,True,1000,"[""wu2021a""]",True,1.0,True
q182,"Fetch the amount of CO2 emitted (in lbs) for the training and neural architecture search for a Transformer model. Using that and the emissions-to-driving-distance ratio from a recent study, what is the approximate driving distance in miles that's equivalent to the carbon emissions from training a Transformer model with neural architecture search?",730000,"['strubell2019', 'luccioni2024']","First, convert emissions from lbs to grams: 626,155 lbs * 453.592 g/lb ≈ 284,018,490 g. Then, use the ratio from luccioni2024 (1594 g / 4.1 miles ≈ 388.8 g/mile) to find the equivalent miles. Calculation: 284,018,490 g / 388.8 g/mile ≈ 730,500 miles.",miles,0,0,0,1,0,626155,"[""patterson2021"", ""strubell2019""]",False,0.3333333333333333,True,1550000,"[""dodge2022"", ""strubell2019"", ""zschache2025""]",False,0.25,True,630000,"[""dodge2022"", ""luccioni2023"", ""strubell2019"", ""zschache2025""]",False,0.2,True,626155,"[""strubell2019""]",False,0.5,True,792601,"[""luccioni2023"", ""patterson2021""]",False,0.0,True,630000,"[""dodge2022"", ""luccioni2023"", ""strubell2019"", ""zschache2025""]",False,0.2,True,1550000,"[""strubell2019"", ""dodge2022"", ""zschache2025""]",False,0.25,True,630000,"[""luccioni2023"", ""strubell2019""]",False,0.3333333333333333,True,626155,"[""patterson2021""]",False,0.0,True,1984,"[""strubell2019""]",False,0.5,True
q183,"The BLOOMz-7B model was downloaded 606,096 times as of Nov 2023. Based on the inference energy reported for this model, estimate the total energy in MWh that would be consumed if every download resulted in 1 million inferences.",60610,['luccioni2024'],"Calculation: 606,096 downloads * 1,000,000 inferences/download * 1.0e-4 kWh/inference = 60,609,600 kWh, which is ~60,610 MWh.",MWh,0,1,0,1,0,60609.6,"[""luccioni2024""]",True,1.0,True,60609.6,"[""luccioni2024""]",True,1.0,True,60609.6,"[""luccioni2024""]",True,1.0,True,606.096,"[""luccioni2024""]",False,1.0,True,60.6096,"[""luccioni2024""]",False,1.0,True,60609.6,"[""luccioni2024""]",True,1.0,True,60609.6,"[""luccioni2024""]",True,1.0,True,60609.6,"[""luccioni2024""]",True,1.0,True,60609.6,"[""luccioni2024""]",True,1.0,True,60.61,"[""luccioni2024""]",False,1.0,True
q184,How many H100 GPU hours were consumed during the pre-training of the JetMoE-8B model?,30000,['shen2024'],Quote,H100 GPU hours,1,0,0,0,0,30000,"[""shen2024""]",True,1.0,True,30000,"[""shen2024""]",True,1.0,True,30000,"[""shen2024""]",True,1.0,True,30000,"[""shen2024""]",True,1.0,True,30000,"[""shen2024""]",True,1.0,True,30000,"[""shen2024""]",True,1.0,True,30000,"[""shen2024""]",True,1.0,True,30000,"[""shen2024""]",True,1.0,True,30000,"[""shen2024""]",True,1.0,True,30000,"[""shen2024""]",True,1.0,True
q185,"Based on the trend of growing development costs, the largest training runs will exceed what cost by the year 2027?",1000000000,['cottier2024'],Quote,USD,1,0,0,0,0,1000000000,"[""cottier2024""]",True,1.0,True,1000000000,"[""cottier2024""]",True,1.0,True,1000000000,"[""cottier2024""]",True,1.0,True,1000000000,"[""cottier2024""]",True,1.0,True,1000000000,"[""cottier2024""]",True,1.0,True,1000000000,"[""cottier2024""]",True,1.0,True,1000000000,"[""cottier2024""]",True,1.0,True,1000000000,"[""cottier2024""]",True,1.0,True,1000000000,"[""cottier2024""]",True,1.0,True,1000000000,"[""cottier2024""]",True,1.0,True
q186,"What was the total number of floating point operations to train GPT-3, as published by OpenAI?",3.14E+23,['patterson2021'],Quote,FLOPS,1,1,0,0,0,3.14E+23,"[""patterson2021""]",True,1.0,True,314000000000000000000000,"[""patterson2021""]",True,1.0,True,3.14E+23,"[""patterson2021""]",True,1.0,True,3.14E+23,"[""patterson2021""]",True,1.0,True,3.14E+23,"[""patterson2021""]",True,1.0,True,3.14E+23,"[""patterson2021""]",True,1.0,True,314000000000000000000000,"[""patterson2021""]",True,1.0,True,3.14E+23,"[""patterson2021""]",True,1.0,True,3.14e+23,"[""patterson2021""]",True,1.0,True,3.14E+23,"[""patterson2021""]",True,1.0,True
q187,What is the bare minimum number of NVIDIA V100 32GB GPUs required to run LLaMA-65B inference without compression or quantization?,8,['samsi2024'],Table II shows that the 65B model requires 8 NVIDIA V100 GPUs (32GB each) as the minimum hardware to run inference,V100_32GB_GPUs,0,1,0,0,0,8,"[""rubei2025"", ""samsi2024""]",True,0.5,True,8,"[""samsi2024""]",True,1.0,True,8,"[""rubei2025"", ""samsi2024""]",True,0.5,True,8,"[""samsi2024""]",True,1.0,True,8,"[""samsi2024""]",True,1.0,True,8,"[""samsi2024"", ""rubei2025""]",True,0.5,True,8,"[""samsi2024""]",True,1.0,True,8,"[""samsi2024""]",True,1.0,True,8,"[""samsi2024""]",True,1.0,True,8,"[""samsi2024""]",True,1.0,True
q188,"Using the throughput data for the final 101B training stage, estimate the total computational work performed during this stage in zettaFLOPs.",17.9,['li2025a'],"Total throughput = 192 GPUs * 165e12 FLOPs/sec/GPU= 3.168e16 FLOPs/sec. Total seconds = 6.54 days * 24 * 3600= 565,056 seconds. Total FLOPs = 3.168e16 * 565,056= 1.789e22 FLOPs, which is ~17.9 zettaFLOPs.",zettaFLOPs,0,1,0,1,0,28.22,"[""li2025a""]",False,1.0,True,28.22,"[""li2025a""]",False,1.0,True,28.22,"[""li2025a""]",False,1.0,True,,[],False,0.0,True,30.42,"[""li2025a""]",False,1.0,True,52.76,"[""li2025a""]",False,1.0,True,28.22,"[""li2025a""]",False,1.0,True,1.5,"[""li2025a""]",False,1.0,True,28.22,"[""li2025a""]",False,1.0,True,52.76,"[""li2025a""]",False,1.0,True
q189,What is the top-1 accuracy on ImageNet associated with AlexNet 2012?,56.4,['schwartz2019'],Figure,percent,0,0,1,0,0,76.1,"[""wu2021a""]",False,0.0,True,is_blank,"[""is_blank"", ""luccioni2023"", ""luccioni2024"", ""luccioni2025b"", ""schwartz2019"", ""stone2022""]",False,0.16666666666666666,True,is_blank,"[""is_blank"", ""luccioni2023"", ""luccioni2024"", ""luccioni2025b"", ""schwartz2019"", ""stone2022""]",False,0.16666666666666666,True,76.1,"[""wu2021a""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""schwartz2019"", ""stone2022"", ""luccioni2023"", ""luccioni2024"", ""luccioni2025b""]",False,0.2,True,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,76.1,"[""wu2021a""]",False,0.0,True
q190,"How many total A800 GPUs, distributed across 24 servers, were used for training the FLM-101B model?",192,['li2025a'],Quote and Table 2,GPUs,1,1,0,0,0,192,"[""li2025a""]",True,1.0,True,192,"[""li2025a""]",True,1.0,True,192,"[""li2025a""]",True,1.0,True,192,"[""li2025a""]",True,1.0,True,192,"[""li2025a""]",True,1.0,True,192,"[""li2025a""]",True,1.0,True,192,"[""li2025a""]",True,1.0,True,192,"[""li2025a""]",True,1.0,True,192,"[""li2025a""]",True,1.0,True,192,"[""li2025a""]",True,1.0,True
q191,"What are the estimated CO2 emissions from performing neural architecture search (NAS) to train a Transformer-based model for machine translation, and how many average American lifetimes is this equivalent to?",17.31,['strubell2019'],Table,lifetimes,0,1,0,0,0,17.3,"[""dodge2022"", ""luccioni2023"", ""patterson2021"", ""strubell2019""]",True,0.25,True,17.3,"[""dodge2022"", ""luccioni2023"", ""patterson2021"", ""strubell2019""]",True,0.25,True,17.3,"[""dodge2022"", ""luccioni2023"", ""patterson2021"", ""strubell2019""]",True,0.25,True,,[],False,0.0,True,1.4,"[""strubell2019"", ""luccioni2023""]",False,0.5,True,5,"[""dodge2022"", ""zschache2025"", ""luccioni2023""]",False,0.0,True,is_blank,"[""dodge2022"", ""strubell2019"", ""luccioni2023"", ""patterson2021""]",False,0.25,True,17.3,"[""patterson2021"", ""strubell2019""]",True,0.5,True,17.3,"[""dodge2022"", ""luccioni2023"", ""strubell2019"", ""patterson2021""]",True,0.25,True,5,"[""dodge2022"", ""luccioni2023""]",False,0.0,True
q192,How many GPU hours were required to train FAIR's RoBERTa on 160GB of text?,25000,['schwartz2019'],Quote,hours,1,0,0,0,0,25000,"[""schwartz2019""]",True,1.0,True,25000,"[""schwartz2019""]",True,1.0,True,25000,"[""schwartz2019""]",True,1.0,True,,[],False,0.0,True,25000,"[""schwartz2019""]",True,1.0,True,25000,"[""schwartz2019""]",True,1.0,True,25000,"[""schwartz2019""]",True,1.0,True,25000,"[""schwartz2019""]",True,1.0,True,25000,"[""schwartz2019""]",True,1.0,True,25000,"[""schwartz2019""]",True,1.0,True
q193,How many metric tons of CO2e do Amazon's on-site solar energy systems avoid compared to nonrenewable electricity sources?,47400,['amazon2023'],Quote,metric tons,1,0,0,0,0,47500,"[""amazon2023""]",False,1.0,True,47500,"[""amazon2023""]",False,1.0,True,47500,"[""amazon2023""]",False,1.0,True,47500,"[""amazon2023""]",False,1.0,True,47500,"[""amazon2023""]",False,1.0,True,47500,"[""amazon2023""]",False,1.0,True,47500,"[""amazon2023""]",False,1.0,True,47500,"[""amazon2023""]",False,1.0,True,47400,"[""amazon2023""]",True,1.0,True,47400,"[""amazon2023""]",True,1.0,True
q194,What framework was used to deploy large language models across multiple GPUs and nodes?,vLLM,['zschache2025'],Quote,is_blank,1,0,0,0,0,vllm,"[""zschache2025""]",True,1.0,True,vllm,"[""zschache2025""]",True,1.0,True,vllm library,"[""zschache2025""]",False,1.0,True,Mélange,"[""griggs2024""]",False,0.0,True,vllm library,"[""zschache2025""]",False,1.0,True,vllm library,"[""zschache2025""]",False,1.0,True,vllm,"[""zschache2025""]",True,1.0,True,vllm library,"[""zschache2025""]",False,1.0,True,vllm,"[""zschache2025""]",True,1.0,True,vllm,"[""zschache2025""]",True,1.0,True
q195,By what factor did energy consumption increase when the Llama 3.1 70B model was deployed on two nodes instead of one?,1.952263374,['zschache2025'],94.88/48.60,multiplier,0,1,0,1,0,1.95,"[""zschache2025""]",False,1.0,True,1.95,"[""zschache2025""]",False,1.0,True,1.95,"[""zschache2025""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,1.95,"[""zschache2025""]",False,1.0,True,1.95,"[""zschache2025""]",False,1.0,True,1.95,"[""zschache2025""]",False,1.0,True,1.95,"[""zschache2025""]",False,1.0,True,1.95,"[""zschache2025""]",False,1.0,True,1.89,"[""zschache2025""]",False,1.0,True
q196,How many gallons of water were consumed per ChatGPT user session in 2023?,is_blank,is_blank,is_blank,gallons of water,0,0,0,0,1,is_blank,"[""is_blank"", ""jegham2025"", ""li2025b"", ""luccioni2025a""]",True,0.25,True,is_blank,"[""is_blank"", ""jegham2025"", ""li2025b"", ""luccioni2025a""]",True,0.25,True,is_blank,"[""is_blank"", ""jegham2025"", ""li2025b"", ""luccioni2025a""]",True,0.25,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""li2025b"", ""luccioni2025a"", ""jegham2025""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True
q197,700 million daily GPT-4o queries would result in annual electricity use comparable to how many U.S. homes?,35000,['jegham2025'],Quote,homes,1,0,0,0,0,35000,"[""jegham2025""]",True,1.0,True,35000,"[""jegham2025""]",True,1.0,True,35000,"[""jegham2025""]",True,1.0,True,35000,"[""jegham2025""]",True,1.0,True,35000,"[""jegham2025""]",True,1.0,True,35000,"[""jegham2025""]",True,1.0,True,35000,"[""jegham2025""]",True,1.0,True,35000,"[""jegham2025""]",True,1.0,True,35000,"[""jegham2025""]",True,1.0,True,35000,"[""jegham2025""]",True,1.0,True
q198,"According to a 2025 paper, what was Microsoft's reported percentage increase in global water consumption between 2021 and 2022?",34,['luccioni2025a'],Quote,percent,1,0,0,0,0,34,"[""li2025b"", ""luccioni2025a""]",True,0.5,True,34,"[""li2025b"", ""luccioni2025a""]",True,0.5,True,34,"[""li2025b"", ""luccioni2025a""]",True,0.5,True,34,"[""luccioni2025a""]",True,1.0,True,34,"[""luccioni2025a""]",True,1.0,True,34,"[""luccioni2025a""]",True,1.0,True,34,"[""luccioni2025a"", ""li2025b""]",True,0.5,True,34,"[""luccioni2025a""]",True,1.0,True,34,"[""luccioni2025a""]",True,1.0,True,34,"[""luccioni2025a""]",True,1.0,True
q199,"True or False: In Yelp sentiment analysis benchmarks, traditional models achieved accuracy comparable to large language models.",0,['zschache2025'],0.67/0.43,is_blank,0,1,0,1,0,0,"[""zschache2025""]",True,1.0,True,0,"[""zschache2025""]",True,1.0,True,0,"[""zschache2025""]",True,1.0,True,False,"[""zschache2025""]",True,1.0,True,is_blank,"[""zschache2025""]",False,1.0,True,0,"[""zschache2025""]",True,1.0,True,0,"[""zschache2025""]",True,1.0,True,0,"[""zschache2025""]",True,1.0,True,0,"[""zschache2025""]",True,1.0,True,0,"[""zschache2025""]",True,1.0,True
q201,What was the Power Usage Effectiveness (PUE) for Google's Iowa datacenter when the Evolved Transformer was run?,1.11,['patterson2021'],Quote,PUE,1,0,0,0,0,1.11,"[""patterson2021""]",True,1.0,True,1.11,"[""patterson2021""]",True,1.0,True,1.11,"[""patterson2021""]",True,1.0,True,1.11,"[""patterson2021""]",True,1.0,True,1.11,"[""patterson2021""]",True,1.0,True,1.11,"[""patterson2021""]",True,1.0,True,1.11,"[""patterson2021""]",True,1.0,True,1.11,"[""patterson2021""]",True,1.0,True,1.11,"[""patterson2021""]",True,1.0,True,1.11,"[""patterson2021""]",True,1.0,True
q204,"What is the total estimated number of GPT-4o queries that will be made in 2025, according to a recent analysis?",7.72E+11,['jegham2025'],Quote,queries,1,0,0,0,0,772000000000,"[""jegham2025""]",True,1.0,True,772000000000,"[""jegham2025""]",True,1.0,True,772000000000,"[""jegham2025""]",True,1.0,True,772000000000,"[""jegham2025""]",True,1.0,True,772000000000,"[""jegham2025""]",True,1.0,True,772000000000,"[""jegham2025""]",True,1.0,True,772000000000,"[""jegham2025""]",True,1.0,True,772000000000,"[""jegham2025""]",True,1.0,True,772000000000,"[""jegham2025""]",True,1.0,True,772000000000,"[""jegham2025""]",True,1.0,True
q205,What was the final average score for the JetMoE-8B model on the OpenLLM Leaderboard benchmark suite?,53,['shen2024'],Table 3,score,0,1,0,0,0,53.0,"[""shen2024""]",True,1.0,True,53.0,"[""shen2024""]",True,1.0,True,53.0,"[""shen2024""]",True,1.0,True,53.0,"[""shen2024""]",True,1.0,True,53.0,"[""shen2024""]",True,1.0,True,53.0,"[""shen2024""]",True,1.0,True,53.0,"[""shen2024""]",True,1.0,True,53.0,"[""shen2024""]",True,1.0,True,53.0,"[""shen2024""]",True,1.0,True,53.0,"[""shen2024""]",True,1.0,True
q206,How many AI training runs were conducted globally on renewable-only power in 2022?,is_blank,is_blank,is_blank,training runs,0,0,0,0,1,is_blank,"[""amazon2023"", ""ebert2024"", ""han2024"", ""is_blank"", ""luccioni2025a"", ""luccioni2025c"", ""wu2021a""]",True,0.14285714285714285,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,,[],True,0.0,False,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""wu2021a"", ""luccioni2025a"", ""luccioni2025c"", ""ebert2024"", ""amazon2023"", ""han2024""]",True,0.0,True
q208,True or False: Open-source general-purpose AI models are fully exempt from reporting their energy consumption under the AI Act unless they pose systemic risk.,1,['ebert2024'],Quote,is_blank,1,0,0,0,0,1,"[""ebert2024""]",True,1.0,True,1,"[""ebert2024""]",True,1.0,True,1,"[""ebert2024""]",True,1.0,True,False,"[""ebert2024""]",False,1.0,True,is_blank,"[""ebert2024""]",False,1.0,True,True,"[""ebert2024""]",True,1.0,True,1,"[""ebert2024""]",True,1.0,True,0,"[""ebert2024""]",False,1.0,True,1,"[""ebert2024""]",True,1.0,True,0,"[""[ref_id=ebert2024]""]",False,0.0,True
q209,What was the US national datacenter average Power Usage Effectiveness (PUE) in 2020?,1.59,['patterson2021'],Quote,PUE,1,0,0,0,0,1.59,"[""dodge2022"", ""ebert2024"", ""patterson2021""]",True,0.3333333333333333,True,1.59,"[""dodge2022"", ""patterson2021""]",True,0.5,True,1.59,"[""dodge2022"", ""ebert2024"", ""patterson2021""]",True,0.3333333333333333,True,1.59,"[""ebert2024""]",True,0.0,True,1.59,"[""ebert2024""]",True,0.0,True,1.58,"[""wu2021b""]",False,0.0,True,1.59,"[""patterson2021"", ""dodge2022""]",True,0.5,True,1.59,"[""patterson2021""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,1.58,"[""ebert2024""]",False,0.0,True
q210,"In the analysis of KV Cache size growth for the OPT-2.7B model, how large did the cache become for a batch size of 32?",5.312,['kim2025'],"Quote, Figure 1",GB,1,0,1,0,0,5.312,"[""kim2025""]",True,1.0,True,5.312,"[""kim2025""]",True,1.0,True,5.312,"[""kim2025""]",True,1.0,True,5.312,"[""kim2025""]",True,1.0,True,5.312,"[""kim2025""]",True,1.0,True,5.312,"[""kim2025""]",True,1.0,True,5.312,"[""kim2025""]",True,1.0,True,5.312,"[""kim2025""]",True,1.0,True,5.312,"[""kim2025""]",True,1.0,True,5.312,"[""kim2025""]",True,1.0,True
q212,"For the four notable models studied in-depth by Cottier et al. (2025), R&D staff costs (including equity) accounted for what percentage range of the total amortized cost?","[29,49]",['cottier2024'],Quote,percent,1,0,0,0,0,"[29, 49]","[""cottier2024""]",True,1.0,True,"[29, 49]","[""cottier2024""]",True,1.0,True,"[29, 49]","[""cottier2024""]",True,1.0,True,"[29, 49]","[""cottier2024""]",True,1.0,True,"[29,49]","[""cottier2024""]",True,1.0,True,"[29, 49]","[""cottier2024"", ""cottier2024"", ""cottier2024"", ""cottier2024""]",True,1.0,True,"[29, 49]","[""cottier2024""]",True,1.0,True,"[29,49]","[""cottier2024""]",True,1.0,True,"[29, 49]","[""cottier2024""]",True,1.0,True,"[29, 49]","[""cottier2024""]",True,1.0,True
q213,Which software package was used to measure energy consumption during inference runs?,CodeCarbon,['zschache2025'],Quote,is_blank,1,0,0,0,0,CodeCarbon,"[""morrison2025"", ""rubei2025"", ""zschache2025""]",True,0.3333333333333333,True,CodeCarbon,"[""morrison2025"", ""rubei2025"", ""zschache2025""]",True,0.3333333333333333,True,CodeCarbon,"[""morrison2025"", ""rubei2025"", ""zschache2025""]",True,0.3333333333333333,True,Zeus,"[""chung2025""]",False,0.0,True,CodeCarbon,"[""zschache2025""]",True,1.0,True,CodeCarbon,"[""rubei2025"", ""zschache2025""]",True,0.5,True,CodeCarbon,"[""zschache2025"", ""morrison2025""]",True,0.5,True,CodeCarbon,"[""zschache2025"", ""morrison2025"", ""rubei2025""]",True,0.3333333333333333,True,CodeCarbon,"[""zschache2025"", ""morrison2025""]",True,0.5,True,CodeCarbon,"[""morrison2025"", ""zschache2025""]",True,0.5,True
q214,"According to an analysis of 100 news articles on ChatGPT's energy use, what percentage cited the popular but contested estimate that a single query is '10 times more than a Google search' or uses '3 Wh'?",53,['luccioni2025c'],Figure and Text,percent,0,0,1,0,0,53,"[""luccioni2025c""]",True,1.0,True,53,"[""luccioni2025c""]",True,1.0,True,53,"[""luccioni2025c""]",True,1.0,True,53,"[""luccioni2025c""]",True,1.0,True,53,"[""luccioni2025c""]",True,1.0,True,53,"[""luccioni2025c""]",True,1.0,True,53,"[""luccioni2025c""]",True,1.0,True,53,"[""luccioni2025c""]",True,1.0,True,53,"[""luccioni2025c""]",True,1.0,True,53,"[""luccioni2025c""]",True,1.0,True
q216,What is the name of the function proposed to improve instance selection accuracy by adjusting for discrepancies between theoretical and actual GPU performance?,Compute Time Calibration Function,['kim2025'],Quote,is_blank,1,0,0,0,0,Compute Time Calibration Function (CTCF),"[""kim2025""]",False,1.0,True,Compute Time Calibration Function (CTCF),"[""kim2025""]",False,1.0,True,Compute Time Calibration Function (CTCF),"[""kim2025""]",False,1.0,True,Compute Time Calibration Function (CTCF),"[""kim2025""]",False,1.0,True,CTCF,"[""kim2025""]",False,1.0,True,Compute Time Calibration Function (CTCF),"[""kim2025""]",False,1.0,True,Compute Time Calibration Function (CTCF),"[""kim2025""]",False,1.0,True,CTCF,"[""kim2025""]",False,1.0,True,Compute Time Calibration Function (CTCF),"[""kim2025""]",False,1.0,True,CTCF,"[""kim2025""]",False,1.0,True
q217,True or False: Increasing the number of GPU shards increased the energy cost per response for LLaMA-65B.,1,['samsi2024'],Energy cost per response consistently rose as more GPUs were used for sharding.,is_blank,0,0,1,0,0,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,true,"[""samsi2024""]",True,1.0,True,is_blank,"[""samsi2024""]",False,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True
q218,"What is the estimated water consumption, in kL, of mining rare earth materials to manufacture a single H100 GPU that is 0.1% rare earth metal by mass?",11,['morrison2025'],Quote,kL,1,0,0,0,0,0.0022,"[""morrison2025""]",False,1.0,True,0.0022,"[""morrison2025""]",False,1.0,True,0.0022,"[""morrison2025""]",False,1.0,True,0.011,"[""morrison2025""]",False,1.0,True,1.1,"[""morrison2025""]",False,1.0,True,0.0022,"[""morrison2025""]",False,1.0,True,2.2,"[""morrison2025""]",False,1.0,True,0.0022,"[""morrison2025""]",False,1.0,True,0.0022,"[""morrison2025""]",False,1.0,True,0.011,"[""morrison2025""]",False,1.0,True
q219,"True or False: Under current EU rules, open-source general-purpose AI models must report their energy consumption to authorities.",0,['ebert2024'],Quote,is_blank,1,0,0,0,0,0,"[""ebert2024""]",True,1.0,True,0,"[""ebert2024""]",True,1.0,True,0,"[""ebert2024""]",True,1.0,True,0,"[""ebert2024""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,0,"[""ebert2024""]",True,1.0,True,0,"[""ebert2024""]",True,1.0,True,0,"[""ebert2024""]",True,1.0,True,0,"[""ebert2024""]",True,1.0,True,is_blank,"[""ebert2024""]",False,1.0,True
q220,"One paper notes that in 2020, Amazon, Microsoft, Meta, and Google accounted for what percentage of all Power Purchase Agreements (PPAs) purchased by corporations worldwide?",30,['luccioni2025a'],Quote,percent,1,0,0,0,0,30,"[""luccioni2025a"", ""wu2021b""]",True,0.5,True,30,"[""luccioni2025a"", ""wu2021b""]",True,0.5,True,30,"[""luccioni2025a"", ""wu2021b""]",True,0.5,True,30,"[""luccioni2025a""]",True,1.0,True,30,"[""luccioni2025a""]",True,1.0,True,30,"[""luccioni2025a"", ""wu2021b""]",True,0.5,True,30,"[""luccioni2025a"", ""wu2021b""]",True,0.5,True,30,"[""luccioni2025a""]",True,1.0,True,30,"[""luccioni2025a"", ""wu2021b""]",True,0.5,True,29,"[""luccioni2025a""]",False,1.0,True
